unit_id,name,price,about,bedrooms,bathrooms,size,property_type,location,price_per_sqm,link,Private Pool,Private Gym,Private Garden,Covered Parking,Maids Quarters,Jacuzzi,Garden,Balcony
U962140,2 Bedroom Apartment for sale at Sodic East,"EGP15,500,000","This property is a 122 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theSodic Eastproject in 6th District, Cairo. You can buy this apartment for a base price of EGP15,500,000 (EGP127,000/SqM).",2,2,122,Apartment,"6th District, New Heliopolis,Cairo","EGP127,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-sodic-east-in-6th-district-cairo-u962140,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U920046,4 Bedroom Villa for sale at Mivida,"EGP110,000,000","This property is a 356 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theMividaproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP110,000,000 (EGP309,000/SqM).",4,4,356,Villa,"The 5th Settlement, Cairo","EGP309,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-mivida-in-the-5th-settlement-cairo-u920046,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U963932,3 Bedroom Apartment for sale at Al Narges 2,"EGP22,200,000","This property is a 170 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theAl Narges 2project in Al Narges, Cairo. You can buy this apartment for a base price of EGP22,200,000 (EGP131,000/SqM).",3,2,170,Apartment,"Al Narges, New Cairo City,Cairo","EGP131,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-al-narges-2-in-al-narges-cairo-u963932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U963444,5 Bedroom Villa for sale at Aswar Residence,"EGP103,000,000","This property is a 630 SqM villa with5 bedroomsand 5 bathrooms that is available for sale. It is part of theAswar Residenceproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP103,000,000 (EGP164,000/SqM).",5,5,630,Villa,"The 5th Settlement, Cairo","EGP164,000",https://www.fazwaz.com.eg/en/property-sales/5-bedroom-villa-for-sale-at-aswar-residence-in-the-5th-settlement-cairo-u963444,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U919926,3 Bedroom Apartment for sale at Hyde Park,"EGP40,600,000","This property is a 227 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theHyde Parkproject in The 5th Settlement, Cairo and was completed in Mar 2022. You can buy this apartment for a base price of EGP40,600,000 (EGP179,000/SqM).",3,3,227,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP179,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-hyde-park-in-the-5th-settlement-cairo-u919926,N/A,N/A,N/A,mawgood,mawgood,N/A,N/A,mawgood
U935334,3 Bedroom Apartment for sale at Mountain View Hyde Park,"EGP37,900,000","This property is a 274 SqM apartment with3 bedroomsand 4 bathrooms that is available for sale. It is part of theMountain View Hyde Parkproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP37,900,000 (EGP138,000/SqM).",3,4,274,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP138,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mountain-view-hyde-park-in-the-5th-settlement-cairo-u935334,N/A,N/A,N/A,mawgood,mawgood,N/A,N/A,mawgood
U926108,3 Bedroom Apartment for sale at Eastown,"EGP27,200,000","This property is a 140 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theEastownproject in The 5th Settlement, Cairo and was completed in Dec 2020. You can buy this apartment for a base price of EGP27,200,000 (EGP194,000/SqM).",3,2,140,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP194,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-eastown-in-the-5th-settlement-cairo-u926108,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mawgood
U931898,3 Bedroom Apartment for sale at The Square,"EGP21,800,000","This property is a 185 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theThe Squareproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP21,800,000 (EGP118,000/SqM).",3,3,185,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP118,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-the-square-in-the-5th-settlement-cairo-u931898,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U965184,3 Bedroom Apartment for sale at Rivan,"EGP22,000,000","This property is a 175 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theRivanproject in New Capital Compounds, Cairo. You can buy this apartment for a base price of EGP22,000,000 (EGP126,000/SqM).",3,2,175,Apartment,"New Capital Compounds, New Capital City,Cairo","EGP126,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-rivan-in-new-capital-compounds-cairo-u965184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U929144,4 Bedroom Townhouse for sale at Layan Residence,"EGP64,800,000","This property is a 540 SqM townhouse with4 bedroomsand 5 bathrooms that is available for sale. It is part of theLayan Residenceproject in The 5th Settlement, Cairo. You can buy this townhouse for a base price of EGP64,800,000 (EGP120,000/SqM).",4,5,540,Townhouse,"The 5th Settlement, Cairo","EGP120,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-townhouse-for-sale-at-layan-residence-in-the-5th-settlement-cairo-u929144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U923254,3 Bedroom Apartment for sale at Mountain View Hyde Park,"EGP39,300,000","This property is a 274 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theMountain View Hyde Parkproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP39,300,000 (EGP143,000/SqM).",3,2,274,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP143,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mountain-view-hyde-park-in-the-5th-settlement-cairo-u923254,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U938948,1 Bedroom Apartment for sale at Hyde Park,"EGP15,300,000","This property is a 106 SqM apartment with1 bedroomand 2 bathrooms that is available for sale. It is part of theHyde Parkproject in The 5th Settlement, Cairo and was completed in Mar 2022. You can buy this apartment for a base price of EGP15,300,000 (EGP144,000/SqM).",1,2,106,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP144,000",https://www.fazwaz.com.eg/en/property-sales/1-bedroom-apartment-for-sale-at-hyde-park-in-the-5th-settlement-cairo-u938948,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mawgood
U965174,3 Bedroom Apartment for sale at Cairo Festival City,"EGP49,100,000","This property is a 210 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theCairo Festival Cityproject in North Investors Area, Cairo. You can buy this apartment for a base price of EGP49,100,000 (EGP234,000/SqM).",3,3,210,Apartment,"North Investors Area, New Cairo City,Cairo","EGP234,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-cairo-festival-city-in-north-investors-area-cairo-u965174,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U933274,3 Bedroom Apartment for sale at Mountain View iCity,"EGP20,300,000","This property is a 155 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theMountain View iCityproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP20,300,000 (EGP131,000/SqM).",3,3,155,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP131,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mountain-view-icity-in-the-5th-settlement-cairo-u933274,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U955198,3 Bedroom Apartment for sale at Al Shouyfat,"EGP55,000,000","This property is a 360 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theAl Shouyfatproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP55,000,000 (EGP153,000/SqM).",3,3,360,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP153,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-al-shouyfat-in-the-5th-settlement-cairo-u955198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U953116,3 Bedroom Apartment for sale at Mivida,"EGP82,400,000","This property is a 263 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theMividaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP82,400,000 (EGP313,000/SqM).",3,3,263,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP313,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-mivida-in-the-5th-settlement-cairo-u953116,N/A,mawgood,N/A,mawgood,mawgood,N/A,N/A,mawgood
U961156,2 Bedroom Apartment for sale at The Sierras,"EGP43,200,000","This property is a 161 SqM apartment with2 bedroomsand 3 bathrooms that is available for sale. It is part of theThe Sierrasproject in Uptown Cairo, Cairo. You can buy this apartment for a base price of EGP43,200,000 (EGP268,000/SqM).",2,3,161,Apartment,"Uptown Cairo, Mokattam,Cairo","EGP268,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-the-sierras-in-uptown-cairo-cairo-u961156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U934344,3 Bedroom Apartment for sale at Eastown,"EGP43,200,000","This property is a 236 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theEastownproject in The 5th Settlement, Cairo and was completed in Dec 2020. You can buy this apartment for a base price of EGP43,200,000 (EGP183,000/SqM).",3,3,236,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP183,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-eastown-in-the-5th-settlement-cairo-u934344,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U953802,3 Bedroom Apartment for sale at Eastown,"EGP43,200,000","This property is a 236 SqM apartment with3 bedroomsand 4 bathrooms that is available for sale. It is part of theEastownproject in The 5th Settlement, Cairo and was completed in Dec 2020. You can buy this apartment for a base price of EGP43,200,000 (EGP183,000/SqM).",3,4,236,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP183,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-eastown-in-the-5th-settlement-cairo-u953802,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U923634,3 Bedroom Apartment for sale at Hyde Park,"EGP37,300,000","This property is a 217 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theHyde Parkproject in The 5th Settlement, Cairo and was completed in Mar 2022. You can buy this apartment for a base price of EGP37,300,000 (EGP172,000/SqM).",3,3,217,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP172,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-hyde-park-in-the-5th-settlement-cairo-u923634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U954164,3 Bedroom Apartment for sale at Hyde Park,"EGP37,300,000","This property is a 217 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theHyde Parkproject in The 5th Settlement, Cairo and was completed in Mar 2022. You can buy this apartment for a base price of EGP37,300,000 (EGP172,000/SqM).",3,3,217,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP172,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-hyde-park-in-the-5th-settlement-cairo-u954164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U928738,3 Bedroom Apartment for sale at Hyde Park,"EGP37,300,000","This property is a 217 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theHyde Parkproject in The 5th Settlement, Cairo and was completed in Mar 2022. You can buy this apartment for a base price of EGP37,300,000 (EGP172,000/SqM).",3,3,217,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP172,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-hyde-park-in-the-5th-settlement-cairo-u928738,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U957680,3 Bedroom Townhouse for sale at Hyde Park,"EGP64,100,000","This property is a 300 SqM townhouse with3 bedroomsand 3 bathrooms that is available for sale. It is part of theHyde Parkproject in The 5th Settlement, Cairo and was completed in Mar 2022. You can buy this townhouse for a base price of EGP64,100,000 (EGP214,000/SqM).",3,3,300,Townhouse,"The 5th Settlement, Cairo","EGP214,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-townhouse-for-sale-at-hyde-park-in-the-5th-settlement-cairo-u957680,N/A,N/A,mawgood,mawgood,mawgood,N/A,mawgood,mawgood
U943680,3 Bedroom Apartment for sale at The Icon Residence,"EGP21,100,000","This property is a 170 SqM apartment with3 bedroomsand 2 bathrooms that is available for sale. It is part of theThe Icon Residenceproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP21,100,000 (EGP124,000/SqM).",3,2,170,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP124,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-the-icon-residence-in-the-5th-settlement-cairo-u943680,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U943342,3 Bedroom Apartment for sale at Bloomfields,"EGP15,700,000","This property is a 176 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theBloomfieldsproject in Mostakbal City Compounds, Cairo. You can buy this apartment for a base price of EGP15,700,000 (EGP89,200/SqM).",3,3,176,Apartment,"Mostakbal City Compounds, Mostakbal City - Future City,Cairo","EGP89,200",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-bloomfields-in-mostakbal-city-compounds-cairo-u943342,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U939546,3 Bedroom Villa for sale at Mivida,"EGP131,000,000","This property is a 440 SqM villa with3 bedroomsand 3 bathrooms that is available for sale. It is part of theMividaproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP131,000,000 (EGP297,000/SqM).",3,3,440,Villa,"The 5th Settlement, Cairo","EGP297,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-villa-for-sale-at-mivida-in-the-5th-settlement-cairo-u939546,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood,mawgood
U952476,3 Bedroom Apartment for sale at The Square,"EGP19,000,000","This property is a 168 SqM apartment with3 bedroomsand 3 bathrooms that is available for sale. It is part of theThe Squareproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP19,000,000 (EGP113,000/SqM).",3,3,168,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP113,000",https://www.fazwaz.com.eg/en/property-sales/3-bedroom-apartment-for-sale-at-the-square-in-the-5th-settlement-cairo-u952476,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U940578,2 Bedroom Apartment for sale at Mountain View iCity,"EGP15,200,000","This property is a 100 SqM apartment with2 bedroomsand 1 bathroom that is available for sale. It is part of theMountain View iCityproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP15,200,000 (EGP152,000/SqM).",2,1,100,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP152,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-mountain-view-icity-in-the-5th-settlement-cairo-u940578,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U961812,2 Bedroom Apartment for sale at Porto New Cairo,"EGP30,200,000","This property is a 143 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of thePorto New Cairoproject in The 5th Settlement, Cairo and was completed in Aug 2008. You can buy this apartment for a base price of EGP30,200,000 (EGP211,000/SqM).",2,2,143,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP211,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-porto-new-cairo-in-the-5th-settlement-cairo-u961812,N/A,N/A,N/A,mawgood,N/A,N/A,N/A,mawgood
U949260,2 Bedroom Apartment for sale at Mivida,"EGP44,500,000","This property is a 156 SqM apartment with2 bedroomsand 2 bathrooms that is available for sale. It is part of theMividaproject in The 5th Settlement, Cairo. You can buy this apartment for a base price of EGP44,500,000 (EGP285,000/SqM).",2,2,156,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP285,000",https://www.fazwaz.com.eg/en/property-sales/2-bedroom-apartment-for-sale-at-mivida-in-the-5th-settlement-cairo-u949260,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood,mawgood
U930376,Studio Apartment for sale at Hyde Park,"EGP13,100,000","This property is a 83 SqMstudioapartment with 1 bathroom that is available for sale. It is part of theHyde Parkproject in The 5th Settlement, Cairo and was completed in Mar 2022. You can buy this apartment for a base price of EGP13,100,000 (EGP158,000/SqM).",1,1,83,Apartment,"The 5th Settlement, New Cairo City,Cairo","EGP158,000",https://www.fazwaz.com.eg/en/property-sales/studio-apartment-for-sale-at-hyde-park-in-the-5th-settlement-cairo-u930376,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
U923250,4 Bedroom Villa for sale at Lake View,"EGP353,000,000","This property is a 1,050 SqM villa with4 bedroomsand 4 bathrooms that is available for sale. It is part of theLake Viewproject in The 5th Settlement, Cairo. You can buy this villa for a base price of EGP353,000,000 (EGP336,000/SqM).",4,4,1050,Villa,"The 5th Settlement, Cairo","EGP336,000",https://www.fazwaz.com.eg/en/property-sales/4-bedroom-villa-for-sale-at-lake-view-in-the-5th-settlement-cairo-u923250,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
